timestamp,productName,Brand,jumia_price,jumia_oldPrice,jumia_discount,jumia_rating,jumia_verifiedRatings,jumia_stock,Key_Features
2024-10-03T20:35:38.695Z,Infinix Note 40,Infinix,"KSh 28,499","KSh 50,000",43%,4.8 out of 5,(6 verified ratings),"{'inStock': True, 'stockStatus': '16 items left', 'unitsLeft': 16}","{'Display: 6.78""': True, 'Resolution: FHD+ 1080*2436': True, 'Processor:\xa0Octa-core': True, 'Storage: 256GB + 8GB RAM': True, 'Rear Camera:\xa0108MP': True, 'Front Camera:\xa032MP': True, 'OS: Android 14, XOS 14': True, 'Battery: 5000mAh': True}"
2024-10-03T20:35:38.695Z,"Infinix InBook X2 - 14.0""",Infinix,"KSh 48,500","KSh 96,999",50%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '7 units left', 'unitsLeft': 7}","{'Display: 14"" FHD': True, 'Display Resolution:\xa01920 x 1080': True, 'Processor: Intel Core i5': True, 'Memory: 8GB RAM': True, 'Storage: 512GB SSD': True, 'Operating System: Windows 11 Home': True, 'Processor Graphics:\xa0Intel UHD Graphics': True}"
2024-10-03T20:35:38.695Z,Infinix Hot 40 Pro,Infinix,"KSh 23,960","KSh 39,999",40%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '7 items left', 'unitsLeft': 7}","{'Size\xa0\xa0 \xa06.78 inches, 109.2 cm2 (~84.5% screen-to-body ratio)': True, 'OS\xa0\xa0 \xa0Android 13, XOS 13.5': True, 'Memory: 256GB 8GB RAM': True, '108MP Portrait Cam +32MP Crystal-Clear Selfie': True, 'Sensors\xa0\xa0 \xa0Fingerprint (side-mounted), accelerometer, gyro, proximity, compass': True, '33W Enduring FastCharge + 5000mAh Long-Lasting Power': True, 'Helio G99 Ultra-Speed Processor with XBOOST Gaming Engine': True, '120Hz FHD+ Super-Touch Display with Magic Ring': True, 'First-in-Class Metamaterial Gaming Network Technology': True, 'Multi-Functional NFC': True}"
2024-10-03T20:35:38.695Z,Infinix XC08 Kit - 10W UK Type C Fast Charger - White,Infinix,KSh 500,"KSh 1,000",50%,3.8 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Input: 100 - 240V - 50/60Hz\xa0400mA': True, 'Output: 5V - 2A': True, '10W': True, 'Type-C': True, 'Fast Charge': True}"
2024-10-03T20:35:38.695Z,Infinix XDC53A 3A Type C Fast Charging Cable - White,Infinix,KSh 250,KSh 500,50%,4.5 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Model: XDC53A': True, 'USB A to TPYE C': True, '3A current': True, '1M length': True, 'TPE fireproof mater': True}"
2024-10-03T20:35:38.695Z,Infinix XE27 Earbuds - White,Infinix,"KSh 2,900","KSh 5,400",46%,4.3 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Active Noise Cancellation Immersive Sound': True, 'Four Microphone Dual Array with Environmental Noise Cancellation': True, 'Multifunctional Touch Control Mode-switch in a Pinch': True, 'Fittest in-ear with Customizable Ear Tips': True, '10mm Deep Bass Drivers Dynamic Audio': True, '60-min Play by 10-min Charge': True}"
2024-10-03T20:35:38.695Z,Infinix XDM52 USB-A To Micro Fast Charging Cable - White,Infinix,KSh 400,N/A,N/A,4 out of 5,(1 verified rating),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'USB-A to Micro': True, 'XDM52 – USB Cable A to Micro': True, '2A current': True, '1M length': True, 'TPE fireproof material': True}"
2024-10-03T20:35:38.695Z,Infinix Buds Lite XE23 Active Vocal Clear Earbuds - White,Infinix,"KSh 1,500","KSh 3,000",50%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Perfect for Listening': True, 'Easy to Operate': True, 'Long-lasting Battery with Type-C for fast and flexible charging': True, '30hrs battery life with charging case .': True, 'Super-fast connection, thanks to BT 5.0 technology': True, 'Super\xa0\xa0Crystal Clear\xa0Sound': True, 'Water resistant: IPX4': True}"
2024-10-03T20:35:38.695Z,Infinix XE26 Earbuds - White,Infinix,"KSh 2,000","KSh 3,000",33%,3 out of 5,(4 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Perfect for Listening': True, 'Easy to Operate': True, 'Long-lasting Battery': True, 'Super-fast connection, thanks to BT 5.0 technology': True, 'Super\xa0\xa0Crystal Clear\xa0Sound': True, 'Water resistant: IPX4': True}"
2024-10-03T20:35:38.695Z,Infinix XDC53 - 60W TPYE C to TPYE C Fast Charging Cable,Infinix,KSh 250,KSh 500,50%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '5 units left', 'unitsLeft': 5}","{'Support 3A high current': True, '60W Type C Fast charging cable': True, 'For charging Smartphone,\xa0Apple and Laptop': True, '1M length': True, 'TPE fireproof material': True}"
2024-10-03T20:35:38.695Z,Infinix XE27 Earbuds - Blue,Infinix,"KSh 2,900","KSh 5,400",46%,4.5 out of 5,(2 verified ratings),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Active Noise Cancellation Immersive Sound': True, 'Four Microphone Dual Array with Environmental Noise Cancellation': True, 'Multifunctional Touch Control Mode-switch in a Pinch': True, 'Fittest in-ear with Customizable Ear Tips': True, '10mm Deep Bass Drivers Dynamic Audio': True, '60-min Play by 10-min Charge': True}"
2024-10-03T20:35:38.695Z,Infinix XE30 - XBUDS 3GT Earbuds - Black,Infinix,"KSh 1,800","KSh 3,500",49%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}","{'Comfortable to Wear': True, 'Low-Latency Gaming\xa0with Bluetooth 5.3': True, 'Long-Lasting Battery Life': True, 'HiFi-Level\xa0Rich-Bass\xa0Infinix\xa0Signature Sound': True, 'Custom Sound\xa0Adjustment APP Using Welife': True}"
2024-10-03T20:35:38.695Z,Oppo A38,Oppo,"KSh 19,794","KSh 22,999",14%,4.4 out of 5,(41 verified ratings),"{'inStock': True, 'stockStatus': '4 items left', 'unitsLeft': 4}","{'Size: 6.56""': True, 'RAM: 4GB': True, 'ROM: 128GB': True, 'Main camera: 50MP; f/1.8; FOV 75.5°; 5P lens; AF supported': True, 'Fingerprint: Supported': True, '5000mAh/19.55Wh': True}"
2024-10-03T20:35:38.695Z,Oppo A58,Oppo,"KSh 26,598","KSh 29,999",11%,4.3 out of 5,(20 verified ratings),"{'inStock': True, 'stockStatus': '3 units left', 'unitsLeft': 3}","{'RAM:8GB': True, 'ROM:128GB': True, 'CPU:MediaTek Helio G85': True, 'Main camera: 50MP': True}"
2024-10-03T20:35:38.695Z,Oppo A58,Oppo,"KSh 26,598","KSh 29,999",11%,4.5 out of 5,(21 verified ratings),"{'inStock': True, 'stockStatus': '2 units left', 'unitsLeft': 2}","{'RAM:8GB': True, 'ROM:128GB': True, 'CPU:MediaTek Helio G85': True, 'Main camera: 50MP': True, 'Front: 8MP': True, 'Typical value: 5000mAh': True}"
2024-10-03T20:35:38.695Z,Oppo A38,Oppo,"KSh 19,794","KSh 22,999",14%,3.8 out of 5,(24 verified ratings),"{'inStock': True, 'stockStatus': '16 items left', 'unitsLeft': 16}","{'Size: 6.56""': True, 'RAM: 4GB': True, 'ROM: 128GB': True, 'Main camera: 50MP; f/1.8; FOV 75.5°; 5P lens; AF supported': True, 'Fingerprint: Supported': True, '5000mAh/19.55Wh.': True}"
2024-10-03T20:35:38.695Z,Oppo Reno12 5G,Oppo,"KSh 69,999","KSh 139,998",50%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'Size:6.7""': True, 'Screen Ratio: 93.2%': True, 'RAM: 12GB': True, 'ROM: 512GB': True, 'Dual Sim': True}"
2024-10-03T20:35:38.695Z,Oppo Reno12 5G,Oppo,"KSh 69,999","KSh 139,998",50%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '2 units left', 'unitsLeft': 2}","{'Size:6.7""': True, 'Screen Ratio: 93.2%': True, 'RAM: 12GB': True, 'ROM: 512GB': True, 'Dual Sim': True}"
2024-10-03T20:35:38.695Z,"Vivo Y28 - 6.64"" - 8+8GB RAM + 256 GB (Dual SIM) 6000mAh -Gleaming Orange (2YRs WRTY)",Vivo,"KSh 25,999","KSh 38,000",32%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '3 units left', 'unitsLeft': 3}","{'Dimensions: \xa0 164.06 × 76.17 × 8.07 mm': True, 'Weight: 199g': True, 'Material: \xa02.5D plastic': True, 'Processor:': True, 'RAM: 8GB': True, 'Storage: 256 GB': True, 'Battery: 6000mAh': True, 'Charging Power: 44W': True, 'Color: Gleaming Orange & Agate Green': True, 'Screen: 6.64-inch': True, 'Type: LCD': True, 'Touch Screen: Capacitive multi-touch': True, 'Camera; \xa0Front 8MP / Rear 50MP + 2MP + breath light': True, 'Connectivity; 2.4GHz/5GHz': True, 'Bluetooth: Bluetooth 5.1': True, 'USB: Type-CGPS: SupportedOTG: SupportedFM: Supported in some countries and regionsNFC: Supported in some countries': True}"
2024-10-03T20:35:38.695Z,Vivo V29e 5G - 6.78'',Vivo,"KSh 35,999","KSh 49,999",28%,0 out of 5,(No ratings available),"{'inStock': False, 'stockStatus': 'Status unknown', 'unitsLeft': None}",{}
2024-10-03T20:35:38.695Z,Vivo Y03 - 6.56'' - 4GB RAM + 128GB ROM - Dual SIM - 5000mAh -  Gem Green  (2YRs WRTY),Vivo,"KSh 14,999","KSh 19,999",25%,5 out of 5,(2 verified ratings),"{'inStock': True, 'stockStatus': '7 units left', 'unitsLeft': 7}","{'Color: Space Black, Gem Green': True, 'Ingress Protection Rating: IP54': True, 'Funtouch OS Version: 14.0': True, 'Android Version: Android 14': True, 'Platform': True, 'Processor: Helio G85': True, 'CPU Core Count: 8': True, 'Process Node: 12 nm': True, 'CPU Clock Speed: 2 × 2.0 GHz + 6 × 1.8 GHz': True, 'RAM & ROM: 4 GB + 64 GB': True, 'RAM Type: LPDDR4X': True, 'ROM Type: eMMC 5.1': True, 'Expandable RAM Capacity: 4 GB': True, 'Expandable ROM Capacity: 1 TB': True, 'Battery: 5000 mAh (TYP)': True, 'Charging Power: 15W': True, 'Battery Type: Li-ion battery': True, 'Design': True, 'Model: Y03,': True, 'Dimensions: 163.63 × 75.58 × 8.39 mm': True, 'Weight: 185g': True, 'Back Cover Material: Composite plastic sheet': True, 'Fingerprint Sensor Type: Not supported': True, 'Size: 6.56 inches': True, 'Resolution: 1612 × 720': True, 'Refresh Rate: 90 Hz (Available on limited apps only.)': True, 'Color Saturation: 70% NTSC': True, 'Pixel Density: 269 PPI': True, 'Light-Emitting Material: LED': True, 'Type: LCD': True, 'Touch Screen: Capacitive multi-touch': True, '2G GSM: 850/900/1800 MHz': True, '3G WCDMA: B1/B5/B8': True, '4G FDD-LTE: B1/B3/B5/B7/B8/B20/B28': True, '4G TD-LTE: B38/B40/B41 (MEA-A, Kazakhstan, Uzbekistan, Bangladesh, Kenya)': True, '5G: Not supported': True, 'Card Slot: 2 nano SIMs + 1 microSD': True, 'Standby Mode: Dual SIM Dual Standby (DSDS)': True, 'Front Camera: 5 MP': True, 'Rear Camera: 13 MP + 0.08 MP': True, 'Aperture: Front f/2.2 (5 MP), Rear f/2.2 (13 MP) + f/3.0 (0.08 MP)': True, 'Flash: Rear flash': True, 'Hi-Fi: Not supported': True, 'Audio Playback: AAC, WAV, MP3, MIDI, VORBIS, APE, FLAC': True, 'Video Playback: MP4, 3GP, AVI, FLV, MKV, WEBM, TS, ASF': True, 'Video Recording: MP4': True, 'Voice Recording: Supported': True, 'Wi-Fi: 2.4 GHz, 5 GHz': True, 'Bluetooth: Bluetooth 5.0': True, 'USB: USB 2.0': True, 'GPS: Supported': True, 'OTG: Supported': True, 'NFC: Not supported': True, 'FM: Supported': True, 'BeiDou: Supported': True, 'GLONASS: Supported': True, 'Galileo: Supported': True, 'QZSS: Supported': True, 'Sensors': True, 'Accelerometer: Supported': True, 'Ambient Light Sensor: Supported': True, 'E-compass: Not supported': True, 'Proximity Sensor: Supported': True, 'Color Temperature Sensor: Not supported': True, 'Motor: Supported': True, 'Gyroscope: Not supported': True}"
2024-10-03T20:35:38.695Z,Vivo V29 5G - 6.78'',Vivo,"KSh 64,999","KSh 74,999",13%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '4 units left', 'unitsLeft': 4}","{'Dimensions: 164.18 × 74.37 × 7.46 mm (Actual dimensions may vary)': True, 'Weight: 186g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: Noble Black, Peak Blue': True, 'Operating System: Funtouch OS 13 Global': True, 'Processor: Qualcomm Snapdragon 778G': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM (Actual available RAM and ROM may be less due to system and pre-installed apps)': True, 'Battery: 4600 mAh (TYP), 4505 mAh (MIN), 80W Fast Charging': True, 'Display: 6.78-inch AMOLED, 2800 × 1260 resolution': True, 'Network: 2G GSM, 3G WCDMA, 4G FDD-LTE, 3G CDMA, 4G TD-LTE, 5G bands': True, 'Card Slot: 2 nano SIMs, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 50 MP AF / Rear 50 MP OIS + 8 MP wide-angle + 2 MP monochrome': True, 'Aperture: Front f/2.0, Rear f/1.88, f/2.2, f/2.4': True, 'Flash: Rear flash, rear Aura Light': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: MP4': True, 'Connectivity: Wi-Fi (2.4 G, 5 G), Bluetooth 5.2': True}"
2024-10-03T20:35:38.695Z,"Vivo Y28 - 6.64"" - 8GB RAM + 128 GB (Dual SIM) 6000mAh Agate Green  (2YRs WRTY)",Vivo,"KSh 22,999","KSh 38,000",39%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '2 units left', 'unitsLeft': 2}","{'Dimensions: \xa0 164.06 × 76.17 × 8.07 mm': True, 'Weight: 199g': True, 'Material: \xa02.5D plastic': True, 'Processor:': True, 'RAM: 8 GB': True, 'Storage: 128 GB': True, 'Battery: 6000mAh': True, 'Charging Power: 44W': True, 'Color: Gleaming Orange & Agate Green': True, 'Screen: 6.64-inch': True, 'Type: LCD': True, 'Touch Screen: Capacitive multi-touch': True, 'Camera; \xa0Front 8MP / Rear 50MP + 2MP + breath light': True, 'Connectivity; 2.4GHz/5GHz': True, 'Bluetooth: Bluetooth 5.1': True, 'USB: Type-CGPS: SupportedOTG: SupportedFM: Supported in some countries and regionsNFC: Supported in some countries': True}"
2024-10-03T20:35:38.695Z,Vivo Y27s - 6.56'',Vivo,"KSh 25,999","KSh 51,998",50%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '3 units left', 'unitsLeft': 3}","{'Colors: Glitter Purple, Forest Green': True, 'Ingress Protection Rating: IP54': True, 'Operating System: Funtouch OS 13 (based on Android 13)': True, 'Processor: MediaTek Helio G85 (8-core, 12 nm, 2 × 2.0 GHz + 6 × 1.8 GHz)': True, 'RAM & ROM: 8 + 8 GB RAM, 256 GB ROM (expandable up to 1 TB)': True, 'Battery: 5000 mAh (TYP), 15W charging, Li-ion battery': True, 'Design: 163.74 × 75.43 × 8.09 mm, 186g, Composite plastic sheet back cover, Side-mounted fingerprint scanner': True, 'Display: 6.56-inch LCD, 1612 × 720 resolution, 60 Hz refresh rate, 83% NTSC color saturation, LED light-emitting material, Capacitive multi-touch': True, 'Network: 2G GSM (850/900/1800 MHz), 3G WCDMA (B1/B5/B8), 4G FDD-LTE (B1/B3/B5/B7/B8/B20/B28), 4G TDD-LTE (B38/B40/B41), 5G NR NSA and SA not supported': True, 'Card Slot: 2 nano SIMs + 1 microSD, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 8 MP, Rear 50 MP + 2 MP, Various scene modes': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, M4A, MP3, and more), Video playback (MP4, 3GP, AVI, and more), Video recording (MP4), Voice recording supported': True, 'Connectivity: Wi-Fi (2.4 GHz / 5 GHz), Bluetooth 5.0, USB Type-C, GPS, OTG supported, NFC not supported in EEA and ENA (supported in other regions), FM not supported in EEA and ENA (supported in other regions)': True}"
2024-10-03T20:35:38.695Z,Vivo V30 Lite - 6.67'',Vivo,"KSh 35,999","KSh 39,999",10%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '8 units left', 'unitsLeft': 8}","{'Dimensions: 163.17 × 75.81 × 7.79 mm (Actual dimensions may vary)': True, 'Weight: 186g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: 186g (Crystal Black), 196g (Breeze Green)': True, 'Operating System: Funtouch OS 14 Global': True, 'Processor: Snapdragon® 685': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM (Actual available RAM and ROM may be less due to system and pre-installed apps)': True, 'Battery: 5000 mAh (TYP), 80W Fast Charging': True, 'Network: 2G GSM, 3G WCDMA, 4G FDD-LTE, 3G CDMA, 4G TD-LTE, 5G bands': True, 'Card Slot: 2 nano SIMs, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 8 MP, Rear 50 MP + 2 MP': True, 'Flash: Rear flash, rear Aura Light': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: MP4': True, 'Connectivity: Wi-Fi (2.4 G, 5 G), Bluetooth 5.2': True}"
2024-10-03T20:35:38.695Z,Vivo V29e 5G - 6.78'',Vivo,"KSh 35,999","KSh 49,999",28%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'Dimensions: 162.35 × 74.85 × 7.69 mm': True, 'Weight: 190g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: Forest Black, Rose Gold': True, 'Operating System: Funtouch OS 13 Global': True, 'Processor: Snapdragon 695': True, 'RAM & ROM: 8 GB RAM, 256 GB ROM (Actual available RAM and ROM may be less due to system and pre-installed apps)': True, 'Battery: 4800 mAh (TYP), 80W Fast Charging': True, 'Display: 6.67-inch AMOLED, 2400 × 1080 resolution': True, 'Network: 2G GSM, 3G WCDMA, 4G FDD-LTE, 3G CDMA, 4G TD-LTE, 5G bands': True, 'Card Slot: 2 nano SIMs, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front camera 50 MP / Rear camera 64 MP + 8 MP': True, 'Aperture: Front camera f/2.0 (50 MP), Rear camera f/1.79 (64 MP) + f/2.2 (8 MP)': True, 'Flash: Rear flash, rear Aura Light': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: MP4': True, 'Connectivity: Wi-Fi (2.4 G, 5 G), Bluetooth 5.1': True}"
2024-10-03T20:35:38.695Z,Vivo Y22 - 6.55'' - 4GB RAM + 128GB ROM - Dual SIM - 5000mAh Metaverse Green (2YRs WRTY),Vivo,"KSh 15,999","KSh 25,999",38%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'Display: 6.55 inches, 102.3 cm2 (~81.8% screen-to-body ratio)': True, 'Memory; 128GB HDD, 4GB + 1GB Extended RAM': True, 'Camera: Front: 8 MP, Rear: 50 MP + 2 MP,\xa0Video 1080p@30fps': True, 'Processor: Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)': True, 'Operating System: Android 12 + Funtouch OS 12.1': True, 'Battery: 5000mAh, 18W Charging': True}"
2024-10-03T20:35:38.695Z,"Vivo Y28 - 6.64"" - 8GB RAM + 128 GB (Dual SIM) 6000mAh -Gleaming Orange (2YRs WRTY)",Vivo,"KSh 22,999","KSh 38,000",39%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '4 units left', 'unitsLeft': 4}","{'Dimensions: \xa0 164.06 × 76.17 × 8.07 mm': True, 'Weight: 199g': True, 'Material: \xa02.5D plastic': True, 'Processor:': True, 'RAM: 8 GB': True, 'Storage: 128 GB': True, 'Battery: 6000mAh': True, 'Charging Power: 44W': True, 'Color: Gleaming Orange & Agate Green': True, 'Screen: 6.64-inch': True, 'Type: LCD': True, 'Touch Screen: Capacitive multi-touch': True, 'Camera; \xa0Front 8MP / Rear 50MP + 2MP + breath light': True, 'Connectivity; 2.4GHz/5GHz': True, 'Bluetooth: Bluetooth 5.1': True, 'USB: Type-CGPS: SupportedOTG: SupportedFM: Supported in some countries and regionsNFC: Supported in some countries': True}"
2024-10-03T20:35:38.695Z,"Vivo Y36 - 6.64"" - 8GB RAM + 128 GB HDD (Dual SIM) 5000 MAh Vibrant Gold (2YRs WRTY)",Vivo,"KSh 16,999","KSh 29,999",43%,4.5 out of 5,(2 verified ratings),"{'inStock': True, 'stockStatus': '1 units left', 'unitsLeft': 1}","{'BodyDimensions: 164.06 × 76.17 × 8.07 mmWeight:202 gMaterial: 2.5D plastic': True, 'BasicProcessor: SDM680RAM: 8GBStorage: 128GBBattery: 5000 mAh (TYP)Charging Power: 18W/44WColor: Vibrant Gold/Meteor BlackOperating System: Funtouch OS 13': True, 'DisplayScreen: 6.64-inchResolution: 2408 × 1080 (FHD+)Type: LCDTouch Screen: Capacitive multi-touch': True, 'CameraCamera: Front 16MP / Rear 50MP + 2MP + 2MPAperture: Front f/2.0 (16MP), Rear f/1.8 (50MP) + f/2.4 (2MP)+ f/2.4 (2MP)Flash: Rear flashScene Modes: Night (front and rear), Portrait, Photo, Video, High Resolution, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, Documents, Double Exposure': True, 'ConnectivityWi-Fi: 2.4GHz/5GHzBluetooth: Bluetooth 5.1USB: Type-CGPS: SupportedOTG: SupportedFM: Supported in some countries and regionsNFC: Supported in some countries': True, 'NetworkCard Slot: 2 nano SIMs + 1 micro SDNetwork TypesDual SIM Dual Standby (DSDS)Single SIM (Mexico)2G GSM: B2/3/5/83G WCDMA: B1/B5/B84G FDD_LTE: B1/B3/B5/B7/B8/B20/B284G TDD_LTE: B38/B40/B41(194M)': True, 'SensorsAccelerometer: SupportedAmbient light sensor: SupportedProximity Sensor: SupportedE-compass: SupportedFingerprint: SupportedGyroscope: Physical gyroscope': True, 'MediaAudio Playback: WAV, M4A, MP3, MP2, MP1, MIDI, OGG, APE, FLACVideo Playback: WAV, MP3, MP2, MP1, MIDI, Vorbis, APE, FLAC, AAC, OPUSVideo recording: MP4Voice Recording: SupportedLocation: GPS, BEIDOU, GLONASS, GALILEO, QZSS': True}"
2024-10-03T20:35:38.695Z,Vivo V30 Lite - 6.67'',Vivo,"KSh 35,999","KSh 39,999",10%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '3 units left', 'unitsLeft': 3}","{'Dimensions: 163.17 × 75.81 × 7.79 mm (Actual dimensions may vary)': True, 'Weight: 186g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: 186g (Crystal Black), 196g (Breeze Green)': True, 'Operating System: Funtouch OS 14 Global': True, 'Processor: Snapdragon® 685': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM (Actual available RAM and ROM may be less due to system and pre-installed apps)': True, 'Battery: 5000 mAh (TYP), 80W Fast Charging': True, 'Network: 2G GSM, 3G WCDMA, 4G FDD-LTE, 3G CDMA, 4G TD-LTE, 5G bands': True, 'Card Slot: 2 nano SIMs, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 8 MP, Rear 50 MP + 2 MP': True, 'Flash: Rear flash, rear Aura Light': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: MP4': True, 'Connectivity: Wi-Fi (2.4 G, 5 G), Bluetooth 5.2': True}"
2024-10-03T20:35:38.695Z,Vivo V30 5G - 6.78'',Vivo,"KSh 64,999","KSh 69,000",6%,5 out of 5,(1 verified rating),"{'inStock': True, 'stockStatus': '2 units left', 'unitsLeft': 2}","{'Dimensions: 164.36 × 75.1 × 7.45 mm (Actual dimensions may vary)': True, 'Weight: 186g (Actual weight may vary)': True, 'Material: Premium Glass,': True, 'Colors: Noble Black, Peacock Green.': True, 'Operating System: Funtouch OS 14 Global': True, 'Processor: Qualcomm Snapdragon® 7 Gen 3': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM (Actual available RAM and ROM may be less due to system and pre-installed apps)': True, 'Battery: 5000 mAh (TYP), 80W Fast Charging': True, 'Display: 6.78-inch AMOLED, 2800 × 1260 resolution': True, 'Network: 2G GSM, 3G WCDMA, 4G FDD-LTE, 3G CDMA, 4G TD-LTE, 5G bands': True, 'Card Slot: 2 nano SIMs, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 50 MP AF / Rear 50 MP OIS + 50 MP': True, 'Flash: Rear flash, rear Aura Light': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: MP4': True, 'Connectivity: Wi-Fi (2.4 G, 5 G), Bluetooth 5.2': True}"
2024-10-03T20:35:38.695Z,Vivo V29 5G - 6.78'',Vivo,"KSh 64,999","KSh 74,999",13%,0 out of 5,(No ratings available),"{'inStock': True, 'stockStatus': '4 units left', 'unitsLeft': 4}","{'Dimensions: 164.18 × 74.37 × 7.46 mm (Actual dimensions may vary)': True, 'Weight: 186g (Actual weight may vary)': True, 'Material: Premium Glass': True, 'Colors: Noble Black, Peak Blue': True, 'Operating System: Funtouch OS 13 Global': True, 'Processor: Qualcomm Snapdragon 778G': True, 'RAM & ROM: 12 GB RAM, 256 GB ROM (Actual available RAM and ROM may be less due to system and pre-installed apps)': True, 'Battery: 4600 mAh (TYP), 4505 mAh (MIN), 80W Fast Charging': True, 'Display: 6.78-inch AMOLED, 2800 × 1260 resolution': True, 'Network: 2G GSM, 3G WCDMA, 4G FDD-LTE, 3G CDMA, 4G TD-LTE, 5G bands': True, 'Card Slot: 2 nano SIMs, Dual SIM Dual Standby (DSDS)': True, 'Camera: Front 50 MP AF / Rear 50 MP OIS + 8 MP wide-angle + 2 MP monochrome': True, 'Aperture: Front f/2.0, Rear f/1.88, f/2.2, f/2.4': True, 'Flash: Rear flash, rear Aura Light': True, 'Scene Modes: Various modes for both front and rear cameras': True, 'Media: Hi-Fi not supported, Audio playback (AAC, WAV, MP3, and more), Video playback (MP4, 3GP, AVI, and more)': True, 'Video Recording: MP4': True, 'Connectivity: Wi-Fi (2.4 G, 5 G), Bluetooth 5.2': True}"
